Game Information,,,,,,Player Statlines,,,,,
Week,Game,Match ID,Team,Opponent,Player,Sc,G,A,Sv,Sh,NCP
1,3,10,Rhinos,Pirates,O.G.S.R.,572,3,0,1,7,
1,4,10,Pirates,Rhinos,Kaeso Clarus,376,2,0,0,3,
1,4,10,Pirates,Rhinos,Fluffy_Eagle,240,0,1,1,3,
1,4,10,Rhinos,Pirates,Yeet,764,2,1,3,6,
1,4,10,Rhinos,Pirates,O.G.S.R.,350,1,1,2,1,
1,5,10,Pirates,Rhinos,Kaeso Clarus,408,2,1,0,2,
1,5,10,Pirates,Rhinos,Fluffy_Eagle,828,4,1,1,6,
1,5,10,Rhinos,Pirates,Yeet,520,2,0,2,3,
1,5,10,Rhinos,Pirates,O.G.S.R.,290,0,2,0,1,
1,1,11,Comets,Demolition,Lars Newt,724,3,0,2,4,
1,1,11,Comets,Demolition,Moosey,340,1,1,0,3,
1,1,11,Demolition,Comets,Tyler,536,2,1,2,5,
1,1,11,Demolition,Comets,Havinfun85,438,1,2,0,3,
1,2,11,Comets,Demolition,Lars Newt,228,0,0,1,2,
1,2,11,Comets,Demolition,Moosey,537,1,0,4,3,
1,2,11,Demolition,Comets,Tyler,358,0,1,1,5,
1,2,11,Demolition,Comets,Havinfun85,458,2,0,1,6,
1,3,11,Comets,Demolition,Lars Newt,658,0,0,8,1,
1,3,11,Comets,Demolition,Moosey,162,1,0,0,2,
1,3,11,Demolition,Comets,Tyler,1357,6,5,0,16,
1,3,11,Demolition,Comets,Havinfun85,859,5,2,0,6,
1,4,11,Comets,Demolition,Lars Newt,212,0,0,0,3,
1,4,11,Comets,Demolition,Moosey,357,0,0,2,4,
1,4,11,Demolition,Comets,Tyler,573,1,1,4,2,
1,4,11,Demolition,Comets,Havinfun85,336,1,0,1,3,
1,5,11,Comets,Demolition,Lars Newt,586,2,2,2,4,
1,5,11,Comets,Demolition,Moosey,681,3,1,0,8,
1,5,11,Demolition,Comets,Tyler,442,0,1,3,4,
1,5,11,Demolition,Comets,Havinfun85,449,1,0,2,2,
1,1,12,Spectre,Wizards,Dewy413,670,2,1,3,5,
1,1,12,Spectre,Wizards,Legend_uh,300,1,0,0,1,
1,1,12,Wizards,Spectre,Phyrexius,845,4,1,0,8,
1,1,12,Wizards,Spectre,Xivilai47,410,1,2,0,5,
