2,2,13,Aviators,Hawks,Capsfan,245,2,0,0,3
2,2,13,Aviators,Hawks,Ravensfan,365,1,1,3,3
2,2,13,Hawks,Aviators,Furphy,325,1,0,3,3
2,2,13,Hawks,Aviators,MrMacneil,60,0,0,0,1
2,3,13,Aviators,Hawks,Capsfan,170,1,0,0,3
2,3,13,Aviators,Hawks,Ravensfan,90,0,0,1,0
2,3,13,Hawks,Aviators,Furphy,305,2,1,0,2
2,3,13,Hawks,Aviators,MrMacneil,250,1,0,2,4
2,4,13,Aviators,Hawks,Capsfan,370,3,0,0,6
2,4,13,Aviators,Hawks,Ravensfan,105,0,1,0,1
2,4,13,Hawks,Aviators,Furphy,520,4,0,0,5
2,4,13,Hawks,Aviators,MrMacneil,275,1,1,3,2
2,5,13,Aviators,Hawks,Capsfan,325,1,0,1,5
2,5,13,Aviators,Hawks,Ravensfan,75,0,0,0,0
2,5,13,Hawks,Aviators,Furphy,225,0,0,3,1
2,5,13,Hawks,Aviators,MrMacneil,105,0,0,0,1
2,1,14,Bears,Rhinos,Ljense,115,0,0,0,3
2,1,14,Bears,Rhinos,Cha0sTheGreat,260,0,0,4,0
2,1,14,Rhinos,Bears,BlackHawk,190,0,1,0,5
2,1,14,Rhinos,Bears,kcscrag,330,1,0,1,4
2,2,14,Bears,Rhinos,Ljense,180,0,0,1,1
2,2,14,Bears,Rhinos,Cha0sTheGreat,85,0,0,0,0
2,2,14,Rhinos,Bears,BlackHawk,655,5,5,1,7
2,2,14,Rhinos,Bears,kcscrag,840,7,5,0,7
2,3,14,Bears,Rhinos,Ljense,145,1,0,0,2
2,3,14,Bears,Rhinos,Cha0sTheGreat,105,0,0,1,2
2,3,14,Rhinos,Bears,BlackHawk,535,5,2,1,5
2,3,14,Rhinos,Bears,kcscrag,905,8,3,1,8
2,4,14,Bears,Rhinos,Ljense,430,4,0,1,4
2,4,14,Bears,Rhinos,Cha0sTheGreat,165,0,1,2,0
2,4,14,Rhinos,Bears,BlackHawk,245,1,0,0,4
2,4,14,Rhinos,Bears,kcscrag,285,2,1,0,4
2,5,14,Bears,Rhinos,Ljense,355,2,0,1,4
2,5,14,Bears,Rhinos,Cha0sTheGreat,215,1,0,1,5
2,5,14,Rhinos,Bears,BlackHawk,300,2,0,3,22
2,5,14,Rhinos,Bears,kcscrag,260,0,2,2,2
2,1,15,Blizzard,Wolves,TheHamBurglar,255,2,1,1,2
2,1,15,Blizzard,Wolves,Manatee,365,2,0,1,2
2,1,15,Wolves,Blizzard,RapidChampion,150,0,1,0,2
2,1,15,Wolves,Blizzard,SenorSaltie,390,3,0,1,3
2,2,15,Blizzard,Wolves,TheHamBurglar,155,1,0,0,4
2,2,15,Blizzard,Wolves,Manatee,455,3,0,0,4
2,2,15,Wolves,Blizzard,RapidChampion,185,0,1,1,3
2,2,15,Wolves,Blizzard,SenorSaltie,310,2,0,3,2
2,3,15,Blizzard,Wolves,TheHamBurglar,130,1,0,1,1
2,3,15,Blizzard,Wolves,Manatee,365,2,0,1,7
2,3,15,Wolves,Blizzard,RapidChampion,180,0,2,2,1
2,3,15,Wolves,Blizzard,SenorSaltie,640,4,0,3,6
2,4,15,Blizzard,Wolves,TheHamBurglar,160,1,0,1,1
2,4,15,Blizzard,Wolves,Manatee,300,2,0,0,3
2,4,15,Wolves,Blizzard,RapidChampion,180,1,0,0,2
2,4,15,Wolves,Blizzard,SenorSaltie,570,3,1,0,4
2,5,15,Blizzard,Wolves,TheHamBurglar,160,1,0,1,2
2,5,15,Blizzard,Wolves,Manatee,585,2,1,3,10
2,5,15,Wolves,Blizzard,RapidChampion,430,2,0,6,3
2,5,15,Wolves,Blizzard,SenorSaltie,265,0,1,4,2
2,1,16,Bulls,Demolition,Bondo,180,1,2,0,1
2,1,16,Bulls,Demolition,Junior,505,3,0,4,5
2,1,16,Demolition,Bulls,Doshkin,240,1,0,2,4
2,1,16,Demolition,Bulls,Frosty,210,1,0,1,1
2,2,16,Bulls,Demolition,Bondo,155,0,0,1,1
2,2,16,Bulls,Demolition,Junior,230,1,0,0,5
2,2,16,Demolition,Bulls,Doshkin,270,2,1,0,3
2,2,16,Demolition,Bulls,Frosty,385,1,1,4,1
2,3,16,Bulls,Demolition,Bondo,190,0,2,2,1
2,3,16,Bulls,Demolition,Junior,320,2,0,0,4
2,3,16,Demolition,Bulls,Doshkin,420,2,1,2,3
2,3,16,Demolition,Bulls,Frosty,320,2,1,1,4
2,4,16,Bulls,Demolition,Bondo,560,4,1,1,5
2,4,16,Bulls,Demolition,Junior,260,1,2,2,1
2,4,16,Demolition,Bulls,Doshkin,210,1,0,0,3
2,4,16,Demolition,Bulls,Frosty,200,0,1,1,3
2,5,16,Bulls,Demolition,Bondo,260,1,2,0,5
2,5,16,Bulls,Demolition,Junior,430,2,1,0,6
2,5,16,Demolition,Bulls,Doshkin,155,0,1,2,0
2,5,16,Demolition,Bulls,Frosty,135,1,0,1,1
2,1,17,Comets,Lightning,Jmonta22,235,2,0,0,3
2,1,17,Comets,Lightning,ClumsyTerm,65,0,1,0,0
2,1,17,Lightning,Comets,Maj3stikMoose,455,3,0,1,5
2,1,17,Lightning,Comets,NinjaRider,25,0,0,0,0
2,2,17,Comets,Lightning,Jmonta22,280,1,0,1,7
2,2,17,Comets,Lightning,ClumsyTerm,155,0,1,2,1
2,2,17,Lightning,Comets,Maj3stikMoose,580,3,0,4,6
2,2,17,Lightning,Comets,NinjaRider,215,0,1,2,4
2,3,17,Comets,Lightning,Jmonta22,395,3,0,1,5
2,3,17,Comets,Lightning,ClumsyTerm,150,0,1,2,0
2,3,17,Lightning,Comets,Maj3stikMoose,355,2,0,2,5
2,3,17,Lightning,Comets,NinjaRider,85,0,0,1,0
2,4,17,Comets,Lightning,Jmonta22,390,3,0,2,4
2,4,17,Comets,Lightning,ClumsyTerm,75,0,0,0,1
2,4,17,Lightning,Comets,Maj3stikMoose,525,4,0,2,5
2,4,17,Lightning,Comets,NinjaRider,220,2,0,0,3
2,5,17,Comets,Lightning,Jmonta22,160,0,0,0,3
2,5,17,Comets,Lightning,ClumsyTerm,155,0,0,2,2
2,5,17,Lightning,Comets,Maj3stikMoose,485,2,0,4,6
2,5,17,Lightning,Comets,NinjaRider,145,0,1,1,0
2,1,18,Dodgers,Elite,Krodville,295,2,1,0,3
