Game Information,,,,,,Player Statlines,,,,
Week,Game,Match ID,Team,Opponent,Player,Sc,G,A,Sv,Sh
5,4,66,Lightning,Wolves,RED,434,1,0,2,4
5,4,66,Lightning,Wolves,Ajax,255,0,0,2,1
5,5,66,Wolves,Lightning,MattRochie,1026,3,3,5,4
5,5,66,Wolves,Lightning,Haimgame,738,3,2,1,4
5,5,66,Lightning,Wolves,RED,410,2,0,0,4
5,5,66,Lightning,Wolves,Ajax,357,0,1,2,6
5,1,67,Blizzard,Foxes,Scoobert Doobert,756,4,0,2,6
5,1,67,Blizzard,Foxes,MapleSurrup,561,1,4,0,5
5,1,67,Foxes,Blizzard,Laff,794,2,2,4,4
5,1,67,Foxes,Blizzard,Blazed,464,2,1,1,3
5,2,67,Blizzard,Foxes,Scoobert Doobert,793,5,0,1,6
5,2,67,Blizzard,Foxes,MapleSurrup,254,0,1,1,5
5,2,67,Foxes,Blizzard,Laff,833,1,3,4,8
5,2,67,Foxes,Blizzard,Blazed,527,3,0,1,1
5,3,67,Blizzard,Foxes,Scoobert Doobert,593,0,3,3,4
5,3,67,Blizzard,Foxes,MapleSurrup,916,4,0,3,7
5,3,67,Foxes,Blizzard,Laff,624,0,0,6,4
5,3,67,Foxes,Blizzard,Blazed,293,0,0,1,3
5,4,67,Blizzard,Foxes,Scoobert Doobert,150,1,1,1,1
5,4,67,Blizzard,Foxes,MapleSurrup,150,1,1,1,1
5,4,67,Foxes,Blizzard,Laff,50,0,0,0,1
5,4,67,Foxes,Blizzard,Blazed,50,0,0,0,1
5,5,67,Blizzard,Foxes,Scoobert Doobert,150,1,1,1,1
5,5,67,Blizzard,Foxes,MapleSurrup,150,1,1,1,1
5,5,67,Foxes,Blizzard,Laff,50,0,0,0,1
5,5,67,Foxes,Blizzard,Blazed,50,0,0,0,1
5,1,68,Hurricanes,Sabres,Peabs,641,3,0,1,7
5,1,68,Hurricanes,Sabres,Iguane Fabuleux,448,1,0,1,5
5,1,68,Sabres,Hurricanes,SmilezRL,510,0,0,4,2
5,1,68,Sabres,Hurricanes,Grizz1y,224,0,0,1,0
5,2,68,Hurricanes,Sabres,Peabs,872,4,1,2,6
5,2,68,Hurricanes,Sabres,Iguane Fabuleux,464,1,2,2,2
5,2,68,Sabres,Hurricanes,SmilezRL,284,0,0,2,5
5,2,68,Sabres,Hurricanes,Grizz1y,300,0,0,1,1
5,3,68,Hurricanes,Sabres,Peabs,544,1,1,2,8
5,3,68,Hurricanes,Sabres,Iguane Fabuleux,498,2,0,2,6
5,3,68,Sabres,Hurricanes,SmilezRL,496,0,0,5,4
5,3,68,Sabres,Hurricanes,Grizz1y,485,1,0,3,2
5,4,68,Hurricanes,Sabres,Peabs,150,1,1,1,1
5,4,68,Hurricanes,Sabres,Iguane Fabuleux,150,1,1,1,1
5,4,68,Sabres,Hurricanes,SmilezRL,50,0,0,0,1
5,4,68,Sabres,Hurricanes,Grizz1y,50,0,0,0,1
5,5,68,Hurricanes,Sabres,Peabs,150,1,1,1,1
5,5,68,Hurricanes,Sabres,Iguane Fabuleux,150,1,1,1,1
5,5,68,Sabres,Hurricanes,SmilezRL,50,0,0,0,1
5,5,68,Sabres,Hurricanes,Grizz1y,50,0,0,0,1
5,1,69,Jets,Ducks,Tagmata,556,2,1,1,2
5,1,69,Jets,Ducks,Plumato,657,3,1,2,3
5,1,69,Ducks,Jets,Seanner,412,2,0,0,3
5,1,69,Ducks,Jets,easy359,400,1,1,1,4
5,2,69,Jets,Ducks,Tagmata,717,4,0,2,6
5,2,69,Jets,Ducks,Plumato,397,0,3,1,4
5,2,69,Ducks,Jets,Seanner,573,1,2,3,4
5,2,69,Ducks,Jets,easy359,776,4,1,1,6
5,3,69,Jets,Ducks,Tagmata,969,3,0,4,7
5,3,69,Jets,Ducks,Plumato,296,0,1,0,4
5,3,69,Ducks,Jets,Seanner,544,1,0,3,2
5,3,69,Ducks,Jets,easy359,474,1,1,1,5
5,4,69,Jets,Ducks,Tagmata,469,2,1,1,7
5,4,69,Jets,Ducks,Plumato,565,1,0,3,4
5,4,69,Ducks,Jets,Seanner,478,2,0,1,5
5,4,69,Ducks,Jets,easy359,806,2,2,4,5
5,5,69,Jets,Ducks,Tagmata,407,0,0,2,2
5,5,69,Jets,Ducks,Plumato,258,1,0,0,3
5,5,69,Ducks,Jets,Seanner,458,2,1,1,3
5,5,69,Ducks,Jets,easy359,634,2,2,1,4
5,1,70,Spartans,Hive,Spork,792,3,3,0,6
5,1,70,Spartans,Hive,Sinnicole,764,3,3,0,4
5,1,70,Hive,Spartans,Shazzy,674,3,0,2,4
5,1,70,Hive,Spartans,Pletheros,339,0,3,0,3
5,2,70,Spartans,Hive,Spork,407,1,1,1,3
5,2,70,Spartans,Hive,Sinnicole,701,3,1,1,7
5,2,70,Hive,Spartans,Shazzy,437,1,0,2,2
5,2,70,Hive,Spartans,Pletheros,512,1,1,3,2
5,3,70,Spartans,Hive,Spork,698,3,1,2,4
5,3,70,Spartans,Hive,Sinnicole,700,1,3,2,4
5,3,70,Hive,Spartans,Shazzy,535,1,1,1,5
5,3,70,Hive,Spartans,Pletheros,555,2,0,2,2
5,4,70,Spartans,Hive,Spork,238,0,0,2,3
5,4,70,Spartans,Hive,Sinnicole,333,0,0,2,3
5,4,70,Hive,Spartans,Shazzy,660,1,0,3,6
5,4,70,Hive,Spartans,Pletheros,470,1,0,3,2
5,5,70,Spartans,Hive,Spork,196,0,1,0,3
5,5,70,Spartans,Hive,Sinnicole,444,2,0,0,6
5,5,70,Hive,Spartans,Shazzy,866,2,1,5,2
5,5,70,Hive,Spartans,Pletheros,545,2,2,1,3
5,1,71,Aviators,Express,Icey6,404,1,0,2,5
5,1,71,Aviators,Express,Craymin,309,0,1,2,2
5,1,71,Express,Aviators,Gumbachi,991,4,0,4,6
5,1,71,Express,Aviators,GOYO,411,0,2,2,4
5,2,71,Aviators,Express,Icey6,543,3,0,0,3
5,2,71,Aviators,Express,Craymin,460,0,2,2,3
5,2,71,Express,Aviators,Gumbachi,779,3,2,1,6
5,2,71,Express,Aviators,GOYO,676,2,3,2,3
5,3,71,Aviators,Express,Icey6,335,0,0,2,4
5,3,71,Aviators,Express,Craymin,214,0,0,1,2
5,3,71,Express,Aviators,Gumbachi,778,4,0,1,5
5,3,71,Express,Aviators,GOYO,477,0,4,2,5
5,4,71,Aviators,Express,Icey6,466,2,1,0,5
5,4,71,Aviators,Express,Craymin,452,1,1,2,6
5,4,71,Express,Aviators,Gumbachi,878,2,3,3,5
5,4,71,Express,Aviators,GOYO,843,5,2,1,5
5,5,71,Aviators,Express,Icey6,756,1,0,7,7
5,5,71,Aviators,Express,Craymin,407,1,1,1,2
5,5,71,Express,Aviators,Gumbachi,676,1,1,5,7
5,5,71,Express,Aviators,GOYO,954,5,1,2,8
5,1,72,Hawks,Knights,Zayo,619,3,0,1,8
5,1,72,Hawks,Knights,GodraciR,488,2,1,0,4
5,1,72,Knights,Hawks,TosCrazy,776,2,1,3,7
5,1,72,Knights,Hawks,PuffTheDargon,426,1,2,0,3
5,2,72,Hawks,Knights,Zayo,509,2,0,2,3
5,2,72,Hawks,Knights,GodraciR,344,1,1,1,2
5,2,72,Knights,Hawks,TosCrazy,695,3,1,0,6
5,2,72,Knights,Hawks,PuffTheDargon,487,2,0,2,4
5,3,72,Hawks,Knights,Zayo,633,3,0,1,6
5,3,72,Hawks,Knights,GodraciR,541,0,1,4,3
5,3,72,Knights,Hawks,TosCrazy,583,0,3,3,2
5,3,72,Knights,Hawks,PuffTheDargon,705,4,0,0,9
5,4,72,Hawks,Knights,Zayo,542,2,1,2,6
5,4,72,Hawks,Knights,GodraciR,814,4,0,4,5
5,4,72,Knights,Hawks,TosCrazy,539,2,0,2,5
5,4,72,Knights,Hawks,PuffTheDargon,467,0,2,3,5
5,5,72,Hawks,Knights,Zayo,610,0,1,4,5
5,5,72,Hawks,Knights,GodraciR,571,2,0,1,4
5,5,72,Knights,Hawks,TosCrazy,460,1,0,1,5
5,5,72,Knights,Hawks,PuffTheDargon,429,0,0,3,4
5,1,73,Demolition,Outlaws,Kunics,150,1,1,1,1
5,1,73,Demolition,Outlaws,Seven,150,1,1,1,1
5,1,73,Outlaws,Demolition,Kioshi,50,0,0,0,1
5,1,73,Outlaws,Demolition,Stovvadz,50,0,0,0,1
5,2,73,Demolition,Outlaws,Kunics,150,1,1,1,1
5,2,73,Demolition,Outlaws,Seven,150,1,1,1,1
5,2,73,Outlaws,Demolition,Kioshi,50,0,0,0,1
5,2,73,Outlaws,Demolition,Stovvadz,50,0,0,0,1
5,3,73,Demolition,Outlaws,Kunics,150,1,1,1,1
5,3,73,Demolition,Outlaws,Seven,150,1,1,1,1
5,3,73,Outlaws,Demolition,Kioshi,50,0,0,0,1
5,3,73,Outlaws,Demolition,Stovvadz,50,0,0,0,1
5,4,73,Demolition,Outlaws,Kunics,150,1,1,1,1
5,4,73,Demolition,Outlaws,Seven,150,1,1,1,1
5,4,73,Outlaws,Demolition,Kioshi,50,0,0,0,1
5,4,73,Outlaws,Demolition,Stovvadz,50,0,0,0,1
5,5,73,Demolition,Outlaws,Kunics,150,1,1,1,1
5,5,73,Demolition,Outlaws,Seven,150,1,1,1,1
5,5,73,Outlaws,Demolition,Kioshi,50,0,0,0,1
5,5,73,Outlaws,Demolition,Stovvadz,50,0,0,0,1
5,1,74,Wizards,Rhinos,isosolo,150,1,1,1,1
5,1,74,Wizards,Rhinos,JustTuck,150,1,1,1,1
5,1,74,Rhinos,Wizards,Korluss,50,0,0,0,1
5,1,74,Rhinos,Wizards,Giraffegirl,50,0,0,0,1
5,2,74,Wizards,Rhinos,isosolo,150,1,1,1,1
5,2,74,Wizards,Rhinos,JustTuck,150,1,1,1,1
5,2,74,Rhinos,Wizards,Korluss,50,0,0,0,1
5,2,74,Rhinos,Wizards,Giraffegirl,50,0,0,0,1
5,3,74,Wizards,Rhinos,isosolo,150,1,1,1,1
5,3,74,Wizards,Rhinos,JustTuck,150,1,1,1,1
5,3,74,Rhinos,Wizards,Korluss,50,0,0,0,1
5,3,74,Rhinos,Wizards,Giraffegirl,50,0,0,0,1
5,4,74,Wizards,Rhinos,isosolo,150,1,1,1,1
5,4,74,Wizards,Rhinos,JustTuck,150,1,1,1,1
5,4,74,Rhinos,Wizards,Korluss,50,0,0,0,1
5,4,74,Rhinos,Wizards,Giraffegirl,50,0,0,0,1
5,5,74,Wizards,Rhinos,isosolo,150,1,1,1,1
5,5,74,Wizards,Rhinos,JustTuck,150,1,1,1,1
5,5,74,Rhinos,Wizards,Korluss,50,0,0,0,1
5,5,74,Rhinos,Wizards,Giraffegirl,50,0,0,0,1
5,1,75,Bears,Comets,KILT,706,3,0,2,5
5,1,75,Bears,Comets,Koalemos,389,1,0,1,3
5,1,75,Comets,Bears,Erayne,468,2,0,1,3
5,1,75,Comets,Bears,Tunloink,438,0,1,3,3
5,2,75,Bears,Comets,KILT,597,3,0,1,4
5,2,75,Bears,Comets,Koalemos,637,1,1,4,3
5,2,75,Comets,Bears,Erayne,480,2,0,1,4
5,2,75,Comets,Bears,Tunloink,430,1,1,0,4
5,3,75,Bears,Comets,KILT,823,1,1,7,4
5,3,75,Bears,Comets,Koalemos,449,1,1,2,4
5,3,75,Comets,Bears,Erayne,802,3,1,3,8
5,3,75,Comets,Bears,Tunloink,618,2,2,2,7
5,4,75,Bears,Comets,KILT,392,0,0,3,3
5,4,75,Bears,Comets,Koalemos,185,0,0,1,1
5,4,75,Comets,Bears,Erayne,478,2,1,0,6
5,4,75,Comets,Bears,Tunloink,881,5,1,1,8
5,5,75,Bears,Comets,KILT,715,3,1,2,6
5,5,75,Bears,Comets,Koalemos,468,2,0,2,2
5,5,75,Comets,Bears,Erayne,468,1,0,1,5
5,5,75,Comets,Bears,Tunloink,241,0,0,1,3
5,1,76,Pirates,Spectre,Tater,736,3,0,3,7
5,1,76,Pirates,Spectre,SirGamble,444,0,1,3,1
5,1,76,Spectre,Pirates,We take Ls,880,4,0,1,7
5,1,76,Spectre,Pirates,NovaCainRL,628,1,2,3,4
5,2,76,Pirates,Spectre,Tater,521,1,0,3,3
5,2,76,Pirates,Spectre,SirGamble,298,0,1,1,0
5,2,76,Spectre,Pirates,We take Ls,865,4,0,1,8
5,2,76,Spectre,Pirates,NovaCainRL,457,0,4,1,3
5,3,76,Pirates,Spectre,Tater,989,4,3,1,6
5,3,76,Pirates,Spectre,SirGamble,765,4,1,0,4
5,3,76,Spectre,Pirates,We take Ls,404,1,1,0,3
5,3,76,Spectre,Pirates,NovaCainRL,529,2,1,2,3
5,4,76,Pirates,Spectre,Tater,929,4,0,3,7
5,4,76,Pirates,Spectre,SirGamble,272,0,1,2,1
5,4,76,Spectre,Pirates,We take Ls,284,0,0,2,5
5,4,76,Spectre,Pirates,NovaCainRL,316,0,0,2,2
5,5,76,Pirates,Spectre,Tater,607,1,0,3,8
5,5,76,Pirates,Spectre,SirGamble,228,0,1,0,3
5,5,76,Spectre,Pirates,We take Ls,460,1,0,2,3
5,5,76,Spectre,Pirates,NovaCainRL,853,1,0,6,5
5,1,77,Pandas,Dodgers,Red Line,629,1,2,3,3
5,1,77,Pandas,Dodgers,Not Juice,508,2,1,1,3
5,1,77,Dodgers,Pandas,bits,292,0,0,0,3
5,1,77,Dodgers,Pandas,InanimateJ,160,0,0,1,2
5,2,77,Pandas,Dodgers,Red Line,691,2,2,2,6
5,2,77,Pandas,Dodgers,Not Juice,745,2,2,3,3
5,2,77,Dodgers,Pandas,bits,779,3,0,2,6
5,2,77,Dodgers,Pandas,InanimateJ,192,0,1,0,4
5,3,77,Pandas,Dodgers,Red Line,665,2,2,2,5
5,3,77,Pandas,Dodgers,Not Juice,768,3,1,1,5
5,3,77,Dodgers,Pandas,bits,607,1,1,2,2
5,3,77,Dodgers,Pandas,InanimateJ,426,1,0,2,5
5,4,77,Pandas,Dodgers,Red Line,698,1,1,5,4
5,4,77,Pandas,Dodgers,Not Juice,571,1,1,2,1
5,4,77,Dodgers,Pandas,bits,1034,3,3,3,8
5,4,77,Dodgers,Pandas,InanimateJ,561,3,1,0,6
5,5,77,Pandas,Dodgers,Red Line,770,3,0,3,5
5,5,77,Pandas,Dodgers,Not Juice,338,0,1,2,1
5,5,77,Dodgers,Pandas,bits,521,1,0,2,4
5,5,77,Dodgers,Pandas,InanimateJ,140,0,0,0,2
5,1,78,Sharks,Tyrants,W/\\/E,343,0,0,2,4
5,1,78,Sharks,Tyrants,Lundo,332,0,0,3,2
5,1,78,Tyrants,Sharks,Jakester,821,2,3,3,4
5,1,78,Tyrants,Sharks,Majik,753,4,1,2,6
5,2,78,Sharks,Tyrants,W/\\/E,882,4,2,1,11
5,2,78,Sharks,Tyrants,Lundo,550,2,2,0,9
5,2,78,Tyrants,Sharks,Jakester,467,0,1,5,2
5,2,78,Tyrants,Sharks,Majik,736,3,0,3,3
5,3,78,Sharks,Tyrants,W/\\/E,168,0,0,1,2
5,3,78,Sharks,Tyrants,Lundo,434,2,0,0,5
5,3,78,Tyrants,Sharks,Jakester,755,4,0,2,5
5,3,78,Tyrants,Sharks,Majik,182,0,1,0,1
5,4,78,Sharks,Tyrants,W/\\/E,362,1,2,0,3
5,4,78,Sharks,Tyrants,Lundo,537,2,0,2,6
5,4,78,Tyrants,Sharks,Jakester,395,0,1,2,1
5,4,78,Tyrants,Sharks,Majik,526,2,0,2,4
5,5,78,Sharks,Tyrants,W/\\/E,488,2,0,1,3
5,5,78,Sharks,Tyrants,Lundo,474,1,2,2,4
5,5,78,Tyrants,Sharks,Jakester,644,1,1,4,1
5,5,78,Tyrants,Sharks,Majik,578,3,0,0,6
5,1,79,Bulls,Flames,BraidedAxe,565,2,0,2,2
5,1,79,Bulls,Flames,Mike MMI,273,0,1,1,0
5,1,79,Flames,Bulls,Cedric,551,3,0,0,6
5,1,79,Flames,Bulls,Reverse Fridge,316,0,2,1,2
5,2,79,Bulls,Flames,BraidedAxe,1022,6,0,2,7
5,2,79,Bulls,Flames,Mike MMI,512,0,3,3,2
5,2,79,Flames,Bulls,Cedric,595,1,2,3,5
5,2,79,Flames,Bulls,Reverse Fridge,641,3,0,1,6
5,3,79,Bulls,Flames,BraidedAxe,491,0,2,2,3
5,3,79,Bulls,Flames,Mike MMI,414,2,0,0,6
5,3,79,Flames,Bulls,Cedric,434,1,0,2,5
5,3,79,Flames,Bulls,Reverse Fridge,563,2,0,2,3
5,4,79,Bulls,Flames,BraidedAxe,751,3,0,2,6
5,4,79,Bulls,Flames,Mike MMI,336,0,1,2,2
5,4,79,Flames,Bulls,Cedric,635,0,4,3,4
5,4,79,Flames,Bulls,Reverse Fridge,662,4,0,1,4
5,5,79,Bulls,Flames,BraidedAxe,654,2,0,3,7
5,5,79,Bulls,Flames,Mike MMI,210,0,0,1,2
5,5,79,Flames,Bulls,Cedric,454,1,1,1,4
5,5,79,Flames,Bulls,Reverse Fridge,846,3,1,3,5
5,1,80,Elite,Shadow,Lex,663,3,1,2,6
5,1,80,Elite,Shadow,veets,390,1,1,1,1
5,1,80,Shadow,Elite,SillyBunny,380,2,0,0,3
5,1,80,Shadow,Elite,synthex,236,0,0,1,3
5,2,80,Elite,Shadow,Lex,416,1,2,1,4
5,2,80,Elite,Shadow,veets,741,3,0,3,5
5,2,80,Shadow,Elite,SillyBunny,314,1,0,0,3
5,2,80,Shadow,Elite,synthex,449,1,1,2,5
5,3,80,Elite,Shadow,Lex,404,1,0,1,1
5,3,80,Elite,Shadow,veets,248,0,1,1,2
5,3,80,Shadow,Elite,SillyBunny,471,1,3,1,1
5,3,80,Shadow,Elite,synthex,675,3,1,0,6
5,4,80,Elite,Shadow,Lex,503,1,1,3,4
5,4,80,Elite,Shadow,veets,387,1,0,1,4
5,4,80,Shadow,Elite,SillyBunny,501,0,1,4,3
5,4,80,Shadow,Elite,synthex,633,3,0,1,6
5,5,80,Elite,Shadow,Lex,605,2,1,1,3
5,5,80,Elite,Shadow,veets,681,2,2,3,5
5,5,80,Shadow,Elite,SillyBunny,449,2,0,1,4
5,5,80,Shadow,Elite,synthex,411,0,2,1,5
6,1,81,Wolves,Blizzard,MattRochie,726,2,1,3,10
6,1,81,Wolves,Blizzard,Kou,400,1,1,1,1
6,1,81,Blizzard,Wolves,Barry Allen,433,1,0,1,5
6,1,81,Blizzard,Wolves,Scoobert Doobert,650,1,0,5,3
6,2,81,Wolves,Blizzard,MattRochie,662,1,1,3,4
6,2,81,Wolves,Blizzard,Kou,347,1,1,1,1
6,2,81,Blizzard,Wolves,Barry Allen,626,3,0,1,5
6,2,81,Blizzard,Wolves,Scoobert Doobert,352,0,1,2,4
6,3,81,Wolves,Blizzard,MattRochie,735,3,0,2,9
6,3,81,Wolves,Blizzard,Kou,428,0,3,2,1
6,3,81,Blizzard,Wolves,Barry Allen,552,1,2,3,5
6,3,81,Blizzard,Wolves,Scoobert Doobert,913,4,0,2,7
6,4,81,Wolves,Blizzard,MattRochie,702,3,0,2,5
6,4,81,Wolves,Blizzard,Kou,407,0,3,1,6
6,4,81,Blizzard,Wolves,Barry Allen,424,2,0,0,4
6,4,81,Blizzard,Wolves,Scoobert Doobert,344,0,0,3,1
6,5,81,Wolves,Blizzard,MattRochie,606,1,3,2,5
6,5,81,Wolves,Blizzard,Kou,983,5,0,1,9
6,5,81,Blizzard,Wolves,Barry Allen,852,3,0,4,5
6,5,81,Blizzard,Wolves,Scoobert Doobert,484,0,2,3,3
6,1,82,Puffins,Hurricanes,Uorodin,639,2,1,3,6
6,1,82,Puffins,Hurricanes,KittenDuck,636,2,2,0,5
6,1,82,Hurricanes,Puffins,Iguane Fabuleux,686,2,0,4,3
6,1,82,Hurricanes,Puffins,AcePocket,536,1,2,2,3
6,2,82,Puffins,Hurricanes,Uorodin,280,0,0,2,2
6,2,82,Puffins,Hurricanes,KittenDuck,363,0,0,3,2
6,2,82,Hurricanes,Puffins,Iguane Fabuleux,534,1,1,2,6
6,2,82,Hurricanes,Puffins,AcePocket,326,1,0,1,3
6,3,82,Puffins,Hurricanes,Uorodin,336,0,0,3,0
6,3,82,Puffins,Hurricanes,KittenDuck,747,2,0,3,3
6,3,82,Hurricanes,Puffins,Iguane Fabuleux,276,0,0,0,7
6,3,82,Hurricanes,Puffins,AcePocket,268,0,0,1,2
6,4,82,Puffins,Hurricanes,Uorodin,662,2,2,3,3
6,4,82,Puffins,Hurricanes,KittenDuck,798,3,2,1,6
6,4,82,Hurricanes,Puffins,Iguane Fabuleux,684,2,1,3,6
6,4,82,Hurricanes,Puffins,AcePocket,452,2,0,1,3
6,5,82,Puffins,Hurricanes,Uorodin,608,2,0,2,4
6,5,82,Puffins,Hurricanes,KittenDuck,592,1,1,2,5
6,5,82,Hurricanes,Puffins,Iguane Fabuleux,849,2,0,5,5
6,5,82,Hurricanes,Puffins,AcePocket,282,0,0,0,3
6,1,83,Lightning,Foxes,Lutvara,1197,6,1,3,9
6,1,83,Lightning,Foxes,RED,725,1,5,2,3
6,1,83,Foxes,Lightning,ohmeon,473,1,0,2,3
6,1,83,Foxes,Lightning,Blazed,447,1,1,1,5
6,2,83,Lightning,Foxes,Lutvara,718,4,1,0,8
6,2,83,Lightning,Foxes,RED,721,2,1,2,8
6,2,83,Foxes,Lightning,ohmeon,919,5,0,3,6
6,2,83,Foxes,Lightning,Blazed,678,0,3,4,2
6,3,83,Lightning,Foxes,Lutvara,717,2,2,3,4
6,3,83,Lightning,Foxes,RED,783,4,1,0,6
6,3,83,Foxes,Lightning,ohmeon,391,1,0,1,2
6,3,83,Foxes,Lightning,Blazed,355,0,0,3,3
6,4,83,Lightning,Foxes,Lutvara,667,3,1,2,7
6,4,83,Lightning,Foxes,RED,422,1,1,1,2
6,4,83,Foxes,Lightning,ohmeon,406,1,0,2,4
6,4,83,Foxes,Lightning,Blazed,234,0,0,2,2
6,5,83,Lightning,Foxes,Lutvara,734,3,0,3,6
6,5,83,Lightning,Foxes,RED,736,2,3,2,5
6,5,83,Foxes,Lightning,ohmeon,464,2,0,1,4
6,5,83,Foxes,Lightning,Blazed,383,0,1,3,2
6,1,84,Eclipse,Sabres,Krops,394,0,0,4,1
6,1,84,Eclipse,Sabres,dog,347,0,0,3,1
6,1,84,Sabres,Eclipse,Prosperity2K,578,2,0,2,7
6,1,84,Sabres,Eclipse,Giant,388,1,2,0,3
6,2,84,Eclipse,Sabres,Krops,426,0,1,4,0
6,2,84,Eclipse,Sabres,dog,459,1,0,2,3
6,2,84,Sabres,Eclipse,Prosperity2K,650,2,2,1,5
6,2,84,Sabres,Eclipse,Giant,659,3,2,0,6
6,3,84,Eclipse,Sabres,Krops,230,0,0,0,6
6,3,84,Eclipse,Sabres,dog,537,1,0,3,5
6,3,84,Sabres,Eclipse,Prosperity2K,865,1,1,6,4
6,3,84,Sabres,Eclipse,Giant,540,1,0,4,2
6,4,84,Eclipse,Sabres,Krops,626,1,3,2,1
6,4,84,Eclipse,Sabres,dog,852,4,0,2,7
6,4,84,Sabres,Eclipse,Prosperity2K,600,1,1,3,3
6,4,84,Sabres,Eclipse,Giant,310,1,1,0,4
6,5,84,Eclipse,Sabres,Krops,595,2,2,1,6
6,5,84,Eclipse,Sabres,dog,408,2,1,0,5
6,5,84,Sabres,Eclipse,Prosperity2K,272,1,0,0,1
6,5,84,Sabres,Eclipse,Giant,456,0,1,3,2
6,1,85,Spartans,Aviators,Sinnicole,841,4,1,1,8
6,1,85,Spartans,Aviators,Letsgobluh,394,2,0,0,5
6,1,85,Aviators,Spartans,sgtmc50cal,657,3,0,2,5
6,1,85,Aviators,Spartans,Craymin,523,0,3,2,0
6,2,85,Spartans,Aviators,Sinnicole,612,2,2,1,4
6,2,85,Spartans,Aviators,Letsgobluh,508,2,1,1,2
6,2,85,Aviators,Spartans,sgtmc50cal,409,1,1,1,3
6,2,85,Aviators,Spartans,Craymin,369,1,0,1,3
6,3,85,Spartans,Aviators,Sinnicole,364,0,0,1,6
6,3,85,Spartans,Aviators,Letsgobluh,208,0,0,1,0
6,3,85,Aviators,Spartans,sgtmc50cal,254,1,0,0,2
6,3,85,Aviators,Spartans,Craymin,779,1,1,4,2
6,4,85,Spartans,Aviators,Sinnicole,444,1,1,1,4
6,4,85,Spartans,Aviators,Letsgobluh,580,1,1,2,4
6,4,85,Aviators,Spartans,sgtmc50cal,520,0,1,3,2
6,4,85,Aviators,Spartans,Craymin,455,1,0,2,5
6,5,85,Spartans,Aviators,Sinnicole,429,0,1,2,7
6,5,85,Spartans,Aviators,Letsgobluh,527,3,0,1,4
6,5,85,Aviators,Spartans,sgtmc50cal,446,1,1,2,2
6,5,85,Aviators,Spartans,Craymin,532,1,0,4,2
6,1,86,Jets,Hawks,Unborn,454,1,0,2,2
6,1,86,Jets,Hawks,Tagmata,633,2,0,3,6
6,1,86,Hawks,Jets,TestGravity,604,1,1,3,4
6,1,86,Hawks,Jets,Sparcnova,324,1,0,1,4
6,2,86,Jets,Hawks,Unborn,401,0,2,3,3
6,2,86,Jets,Hawks,Tagmata,713,2,0,5,3
6,2,86,Hawks,Jets,TestGravity,910,3,2,4,7
6,2,86,Hawks,Jets,Sparcnova,663,3,1,0,9
6,3,86,Jets,Hawks,Unborn,418,1,1,1,2
6,3,86,Jets,Hawks,Tagmata,515,1,0,4,1
6,3,86,Hawks,Jets,TestGravity,1000,5,1,1,9
6,3,86,Hawks,Jets,Sparcnova,294,1,1,0,2
6,4,86,Jets,Hawks,Unborn,659,1,1,4,0
6,4,86,Jets,Hawks,Tagmata,477,1,0,3,4
6,4,86,Hawks,Jets,TestGravity,705,3,0,2,7
6,4,86,Hawks,Jets,Sparcnova,609,2,3,0,4
6,5,86,Jets,Hawks,Unborn,507,1,1,2,4
6,5,86,Jets,Hawks,Tagmata,458,1,1,2,2
6,5,86,Hawks,Jets,TestGravity,952,5,0,3,8
6,5,86,Hawks,Jets,Sparcnova,436,1,2,0,2
6,1,87,Hive,Express,Toonifisch,438,1,0,1,1
6,1,87,Hive,Express,JO3_YOUN9,314,0,1,1,4
6,1,87,Express,Hive,Pops,943,3,3,3,4
6,1,87,Express,Hive,Mattybananas,785,4,2,0,8
6,2,87,Hive,Express,Toonifisch,350,1,0,1,5
6,2,87,Hive,Express,JO3_YOUN9,454,0,0,4,4
6,2,87,Express,Hive,Pops,597,1,2,3,7
6,2,87,Express,Hive,Mattybananas,887,3,1,4,5
6,3,87,Hive,Express,Toonifisch,826,3,0,3,2
6,3,87,Hive,Express,JO3_YOUN9,597,0,2,6,2
6,3,87,Express,Hive,Pops,414,1,0,1,5
6,3,87,Express,Hive,Mattybananas,450,1,1,1,6
6,4,87,Hive,Express,Toonifisch,357,0,0,4,3
6,4,87,Hive,Express,JO3_YOUN9,439,0,0,4,2
6,4,87,Express,Hive,Pops,328,2,2,1,7
6,4,87,Express,Hive,Mattybananas,722,2,2,3,6
6,5,87,Hive,Express,Toonifisch,256,0,1,0,4
6,5,87,Hive,Express,JO3_YOUN9,,,,,
6,5,87,Express,Hive,Pops,358,1,2,4,4
6,5,87,Express,Hive,Mattybananas,424,2,0,1,3
6,1,88,Ducks,Knights,BlueMars2,539,1,1,4,1
6,1,88,Ducks,Knights,cahewa,536,1,0,4,2
6,1,88,Knights,Ducks,PuffTheDargon,707,2,3,0,9
6,1,88,Knights,Ducks,Achieves,637,3,1,0,6
6,2,88,Ducks,Knights,BlueMars2,437,0,2,2,3
6,2,88,Ducks,Knights,cahewa,670,3,0,2,5
6,2,88,Knights,Ducks,PuffTheDargon,590,1,3,2,4
6,2,88,Knights,Ducks,Achieves,872,3,1,3,4
6,3,88,Ducks,Knights,BlueMars2,749,4,0,2,7
6,3,88,Ducks,Knights,cahewa,327,0,2,1,1
